-1676	-49	3744	-112	-389	221
-1664	-159	3685	-147	-516	190
-1548	-156	3558	-131	-524	135
-1523	-10	3500	-91	-440	135
-1565	102	3569	-69	-385	133
-1657	171	3660	-71	-399	75
-1637	284	3667	-110	-434	60
-1539	318	3641	-126	-430	110
-1466	240	3693	-107	-442	180
-1483	129	3654	-79	-462	232
-1517	55	3636	-56	-389	256
-1537	-10	3647	-35	-344	175
-1516	103	3665	-34	-299	98
-1471	170	3712	-26	-241	92
-1457	140	3774	-7	-239	92
-1483	125	3810	3	-246	94
-1499	166	3801	-17	-228	107
-1467	209	3760	-60	-225	94
-1426	181	3714	-96	-199	89
-1392	79	3768	-102	-135	47
-1415	20	3819	-83	-119	-18
-1472	2	3801	-48	-131	-72
-1472	53	3717	-10	-119	-126
-1460	145	3697	-3	-70	-143
-1481	223	3692	-12	-40	-118
-1498	240	3711	-19	-8	-67
-1317	582	3634	-304	262	385
-1354	626	3678	-321	367	504
-1402	597	3764	-354	413	574
-1415	535	3799	-400	399	577
-1410	514	3788	-423	383	577
-1454	458	3814	-427	382	566
-1538	445	3903	-437	340	541
-1688	513	3841	-447	285	579
-1697	518	3789	-474	234	642
-1522	462	3688	-487	242	653
-1415	363	3791	-465	285	670
-1430	174	3949	-430	249	650
-1452	-24	4090	-414	162	472
-1501	-189	4100	-404	43	274
-1486	-184	4016	-355	-48	155
-1392	-60	3825	-291	-131	141
-1338	36	3577	-255	-110	155
-1306	-47	3542	-208	71	68
-1395	-55	3789	-165	152	-49
-1497	-71	3929	-150	82	-131
-1532	-97	3983	-132	-18	-225
-1546	-66	3998	-110	-167	-314
-1496	20	3886	-95	-275	-329
-1429	68	3739	-89	-281	-296
-1343	111	3659	-88	-181	-257
-1299	75	3729	-74	-78	-239
-1364	-26	3854	-64	-77	-246
-1391	-46	3877	-66	-129	-274
-1369	-7	3760	-65	-135	-244
-1345	51	3727	-54	-61	-224
-1317	111	3789	-41	-6	-190
-1342	72	3797	-35	36	-156
-1351	99	3837	-41	41	-94
-1400	89	3807	-48	11	-26
-1420	6	3729	-37	1	-2
